mixture_ID,mixture_path,source_1_path,noise_path,length
1737-146161-0011_403-216-0025_445-123860-0025,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1737-146161-0011_403-216-0025_445-123860-0025.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1737-146161-0011_403-216-0025_445-123860-0025.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1737-146161-0011_403-216-0025_445-123860-0025.wav,66680
8014-280382-0003_307-127540-0007_4859-29340-0032,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8014-280382-0003_307-127540-0007_4859-29340-0032.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8014-280382-0003_307-127540-0007_4859-29340-0032.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8014-280382-0003_307-127540-0007_4859-29340-0032.wav,97720
2391-145015-0029_8465-246942-0013_1594-135914-0035,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/2391-145015-0029_8465-246942-0013_1594-135914-0035.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/2391-145015-0029_8465-246942-0013_1594-135914-0035.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/2391-145015-0029_8465-246942-0013_1594-135914-0035.wav,53040
3607-29116-0033_7113-86041-0097_8629-261139-0070,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/3607-29116-0033_7113-86041-0097_8629-261139-0070.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/3607-29116-0033_7113-86041-0097_8629-261139-0070.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/3607-29116-0033_7113-86041-0097_8629-261139-0070.wav,105200
6415-111615-0001_2514-149482-0041_1034-121119-0005,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6415-111615-0001_2514-149482-0041_1034-121119-0005.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6415-111615-0001_2514-149482-0041_1034-121119-0005.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6415-111615-0001_2514-149482-0041_1034-121119-0005.wav,85840
8226-274371-0013_5867-48852-0053_587-54108-0016,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8226-274371-0013_5867-48852-0053_587-54108-0016.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8226-274371-0013_5867-48852-0053_587-54108-0016.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8226-274371-0013_5867-48852-0053_587-54108-0016.wav,52360
78-369-0024_6454-93938-0026_696-93314-0067,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/78-369-0024_6454-93938-0026_696-93314-0067.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/78-369-0024_6454-93938-0026_696-93314-0067.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/78-369-0024_6454-93938-0026_696-93314-0067.wav,66880
5867-48852-0042_8014-112602-0037_150-126107-0001,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5867-48852-0042_8014-112602-0037_150-126107-0001.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5867-48852-0042_8014-112602-0037_150-126107-0001.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5867-48852-0042_8014-112602-0037_150-126107-0001.wav,70440
226-131533-0022_2893-139322-0046_3112-9555-0042,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/226-131533-0022_2893-139322-0046_3112-9555-0042.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/226-131533-0022_2893-139322-0046_3112-9555-0042.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/226-131533-0022_2893-139322-0046_3112-9555-0042.wav,66280
1594-135914-0102_32-21625-0017_7511-102420-0025,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1594-135914-0102_32-21625-0017_7511-102420-0025.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1594-135914-0102_32-21625-0017_7511-102420-0025.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1594-135914-0102_32-21625-0017_7511-102420-0025.wav,84680
6880-216547-0038_4362-15663-0011_3374-298026-0024,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6880-216547-0038_4362-15663-0011_3374-298026-0024.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6880-216547-0038_4362-15663-0011_3374-298026-0024.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6880-216547-0038_4362-15663-0011_3374-298026-0024.wav,70080
1447-130551-0014_1081-128618-0008_1594-135914-0042,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1447-130551-0014_1081-128618-0008_1594-135914-0042.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1447-130551-0014_1081-128618-0008_1594-135914-0042.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1447-130551-0014_1081-128618-0008_1594-135914-0042.wav,104960
4640-19189-0037_6000-86686-0003_6019-3185-0013,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4640-19189-0037_6000-86686-0003_6019-3185-0013.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4640-19189-0037_6000-86686-0003_6019-3185-0013.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4640-19189-0037_6000-86686-0003_6019-3185-0013.wav,109480
1455-134435-0001_5703-47198-0008_2518-154825-0026,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1455-134435-0001_5703-47198-0008_2518-154825-0026.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1455-134435-0001_5703-47198-0008_2518-154825-0026.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1455-134435-0001_5703-47198-0008_2518-154825-0026.wav,59120
4195-186236-0004_3486-166446-0028_7148-7763-0014,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4195-186236-0004_3486-166446-0028_7148-7763-0014.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4195-186236-0004_3486-166446-0028_7148-7763-0014.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4195-186236-0004_3486-166446-0028_7148-7763-0014.wav,109520
5463-39173-0026_1116-137572-0039_2391-145015-0055,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5463-39173-0026_1116-137572-0039_2391-145015-0055.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5463-39173-0026_1116-137572-0039_2391-145015-0055.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5463-39173-0026_1116-137572-0039_2391-145015-0055.wav,88160
5022-29411-0019_4788-94904-0030_1624-168623-0019,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5022-29411-0019_4788-94904-0030_1624-168623-0019.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5022-29411-0019_4788-94904-0030_1624-168623-0019.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5022-29411-0019_4788-94904-0030_1624-168623-0019.wav,30240
8797-294123-0020_1594-135914-0111_8123-275209-0001,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8797-294123-0020_1594-135914-0111_8123-275209-0001.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8797-294123-0020_1594-135914-0111_8123-275209-0001.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8797-294123-0020_1594-135914-0111_8123-275209-0001.wav,72800
4813-248638-0003_6476-57446-0063_311-124404-0032,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4813-248638-0003_6476-57446-0063_311-124404-0032.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4813-248638-0003_6476-57446-0063_311-124404-0032.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4813-248638-0003_6476-57446-0063_311-124404-0032.wav,79840
200-124139-0009_1553-140047-0034_5778-54535-0033,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/200-124139-0009_1553-140047-0034_5778-54535-0033.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/200-124139-0009_1553-140047-0034_5778-54535-0033.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/200-124139-0009_1553-140047-0034_5778-54535-0033.wav,91400
5678-43302-0007_625-132112-0056_3807-4955-0005,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5678-43302-0007_625-132112-0056_3807-4955-0005.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5678-43302-0007_625-132112-0056_3807-4955-0005.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5678-43302-0007_625-132112-0056_3807-4955-0005.wav,98760
332-128985-0066_2836-5355-0018_2893-139310-0025,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/332-128985-0066_2836-5355-0018_2893-139310-0025.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/332-128985-0066_2836-5355-0018_2893-139310-0025.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/332-128985-0066_2836-5355-0018_2893-139310-0025.wav,112000
2952-410-0042_8770-295465-0034_6476-57446-0059,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/2952-410-0042_8770-295465-0034_6476-57446-0059.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/2952-410-0042_8770-295465-0034_6476-57446-0059.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/2952-410-0042_8770-295465-0034_6476-57446-0059.wav,48440
3807-4955-0010_6476-57446-0029_39-121915-0016,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/3807-4955-0010_6476-57446-0029_39-121915-0016.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/3807-4955-0010_6476-57446-0029_39-121915-0016.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/3807-4955-0010_6476-57446-0029_39-121915-0016.wav,99520
254-145458-0007_7067-76048-0043_307-127535-0012,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/254-145458-0007_7067-76048-0043_307-127535-0012.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/254-145458-0007_7067-76048-0043_307-127535-0012.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/254-145458-0007_7067-76048-0043_307-127535-0012.wav,108320
5703-47212-0006_2196-170151-0029_8088-284756-0021,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5703-47212-0006_2196-170151-0029_8088-284756-0021.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5703-47212-0006_2196-170151-0029_8088-284756-0021.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5703-47212-0006_2196-170151-0029_8088-284756-0021.wav,104120
1088-134318-0013_831-130746-0001_1553-140047-0011,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1088-134318-0013_831-130746-0001_1553-140047-0011.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1088-134318-0013_831-130746-0001_1553-140047-0011.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1088-134318-0013_831-130746-0001_1553-140047-0011.wav,29960
4014-186183-0010_3664-11714-0012_8123-275216-0015,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4014-186183-0010_3664-11714-0012_8123-275216-0015.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4014-186183-0010_3664-11714-0012_8123-275216-0015.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4014-186183-0010_3664-11714-0012_8123-275216-0015.wav,86600
6454-93938-0022_163-122947-0066_8226-274369-0015,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6454-93938-0022_163-122947-0066_8226-274369-0015.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6454-93938-0022_163-122947-0066_8226-274369-0015.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6454-93938-0022_163-122947-0066_8226-274369-0015.wav,106440
201-127786-0038_163-122947-0097_5561-41615-0015,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/201-127786-0038_163-122947-0097_5561-41615-0015.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/201-127786-0038_163-122947-0097_5561-41615-0015.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/201-127786-0038_163-122947-0097_5561-41615-0015.wav,114840
6081-42010-0024_2289-152258-0031_4051-11218-0051,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6081-42010-0024_2289-152258-0031_4051-11218-0051.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6081-42010-0024_2289-152258-0031_4051-11218-0051.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6081-42010-0024_2289-152258-0031_4051-11218-0051.wav,45760
233-155990-0037_696-93314-0042_4481-17498-0025,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/233-155990-0037_696-93314-0042_4481-17498-0025.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/233-155990-0037_696-93314-0042_4481-17498-0025.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/233-155990-0037_696-93314-0042_4481-17498-0025.wav,105760
4680-16041-0040_2989-138028-0057_4481-17499-0008,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4680-16041-0040_2989-138028-0057_4481-17499-0008.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4680-16041-0040_2989-138028-0057_4481-17499-0008.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4680-16041-0040_2989-138028-0057_4481-17499-0008.wav,66800
7635-105409-0019_5390-24512-0008_19-198-0022,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/7635-105409-0019_5390-24512-0008_19-198-0022.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/7635-105409-0019_5390-24512-0008_19-198-0022.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/7635-105409-0019_5390-24512-0008_19-198-0022.wav,99560
587-41619-0004_233-134440-0036_2002-139469-0103,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/587-41619-0004_233-134440-0036_2002-139469-0103.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/587-41619-0004_233-134440-0036_2002-139469-0103.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/587-41619-0004_233-134440-0036_2002-139469-0103.wav,118200
8770-295462-0020_298-126791-0013_1841-179183-0001,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8770-295462-0020_298-126791-0013_1841-179183-0001.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8770-295462-0020_298-126791-0013_1841-179183-0001.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8770-295462-0020_298-126791-0013_1841-179183-0001.wav,97240
6272-70171-0028_8098-278278-0024_1723-141149-0073,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6272-70171-0028_8098-278278-0024_1723-141149-0073.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6272-70171-0028_8098-278278-0024_1723-141149-0073.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6272-70171-0028_8098-278278-0024_1723-141149-0073.wav,59520
5022-29411-0048_8630-305213-0053_2159-179156-0022,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5022-29411-0048_8630-305213-0053_2159-179156-0022.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5022-29411-0048_8630-305213-0053_2159-179156-0022.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5022-29411-0048_8630-305213-0053_2159-179156-0022.wav,126280
6272-70191-0013_1867-154075-0025_4195-17507-0022,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6272-70191-0013_1867-154075-0025_4195-17507-0022.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6272-70191-0013_1867-154075-0025_4195-17507-0022.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6272-70191-0013_1867-154075-0025_4195-17507-0022.wav,31280
8465-246943-0012_4195-186237-0028_78-368-0011,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8465-246943-0012_4195-186237-0028_78-368-0011.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8465-246943-0012_4195-186237-0028_78-368-0011.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8465-246943-0012_4195-186237-0028_78-368-0011.wav,79600
7635-105409-0029_1992-141719-0054_5163-39921-0056,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/7635-105409-0029_1992-141719-0054_5163-39921-0056.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/7635-105409-0029_1992-141719-0054_5163-39921-0056.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/7635-105409-0029_1992-141719-0054_5163-39921-0056.wav,47240
8063-274116-0036_5192-19397-0007_8609-283227-0024,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8063-274116-0036_5192-19397-0007_8609-283227-0024.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8063-274116-0036_5192-19397-0007_8609-283227-0024.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8063-274116-0036_5192-19397-0007_8609-283227-0024.wav,51320
2910-131096-0079_7148-59157-0034_1737-142397-0000,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/2910-131096-0079_7148-59157-0034_1737-142397-0000.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/2910-131096-0079_7148-59157-0034_1737-142397-0000.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/2910-131096-0079_7148-59157-0034_1737-142397-0000.wav,98960
909-131045-0004_254-127705-0022_2911-15084-0004,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/909-131045-0004_254-127705-0022_2911-15084-0004.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/909-131045-0004_254-127705-0022_2911-15084-0004.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/909-131045-0004_254-127705-0022_2911-15084-0004.wav,113160
248-130652-0002_2384-152900-0025_831-130739-0031,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/248-130652-0002_2384-152900-0025_831-130739-0031.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/248-130652-0002_2384-152900-0025_831-130739-0031.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/248-130652-0002_2384-152900-0025_831-130739-0031.wav,105800
328-129766-0022_4051-11217-0008_625-132118-0019,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/328-129766-0022_4051-11217-0008_625-132118-0019.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/328-129766-0022_4051-11217-0008_625-132118-0019.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/328-129766-0022_4051-11217-0008_625-132118-0019.wav,29880
6272-70168-0020_7859-102518-0024_8629-261139-0058,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6272-70168-0020_7859-102518-0024_8629-261139-0058.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6272-70168-0020_7859-102518-0024_8629-261139-0058.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6272-70168-0020_7859-102518-0024_8629-261139-0058.wav,62440
2159-179156-0012_3947-13262-0003_7367-86737-0081,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/2159-179156-0012_3947-13262-0003_7367-86737-0081.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/2159-179156-0012_3947-13262-0003_7367-86737-0081.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/2159-179156-0012_3947-13262-0003_7367-86737-0081.wav,113440
7402-90848-0015_3807-4923-0013_125-121342-0007,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/7402-90848-0015_3807-4923-0013_125-121342-0007.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/7402-90848-0015_3807-4923-0013_125-121342-0007.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/7402-90848-0015_3807-4923-0013_125-121342-0007.wav,112800
6272-70168-0012_911-128684-0032_1455-138263-0016,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6272-70168-0012_911-128684-0032_1455-138263-0016.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6272-70168-0012_911-128684-0032_1455-138263-0016.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6272-70168-0012_911-128684-0032_1455-138263-0016.wav,101440
2391-145015-0075_32-21631-0005_1363-135842-0038,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/2391-145015-0075_32-21631-0005_1363-135842-0038.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/2391-145015-0075_32-21631-0005_1363-135842-0038.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/2391-145015-0075_32-21631-0005_1363-135842-0038.wav,116960
5514-19192-0007_254-145458-0001_8063-274116-0004,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5514-19192-0007_254-145458-0001_8063-274116-0004.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5514-19192-0007_254-145458-0001_8063-274116-0004.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5514-19192-0007_254-145458-0001_8063-274116-0004.wav,44120
1743-142912-0011_4680-16042-0025_4859-22176-0005,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1743-142912-0011_4680-16042-0025_4859-22176-0005.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1743-142912-0011_4680-16042-0025_4859-22176-0005.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1743-142912-0011_4680-16042-0025_4859-22176-0005.wav,103080
2893-139310-0017_4406-16882-0038_2911-12359-0015,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/2893-139310-0017_4406-16882-0038_2911-12359-0015.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/2893-139310-0017_4406-16882-0038_2911-12359-0015.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/2893-139310-0017_4406-16882-0038_2911-12359-0015.wav,31640
