mixture_ID,source_1_SNR,source_2_SNR,source_3_SNR,noise_SNR
8108-280354-0001_1624-142933-0038_6081-41997-0000,-1.9469195962013865,-2.8308328020966496,-7.789882092380747,-8.268610008136887
5463-39174-0019_5393-19219-0048_1992-141719-0053,-4.096273412215689,-10.236190187514831,1.0212545229787202,-10.721705664696941
2002-139469-0056_1578-140045-0002_8123-275216-0018,-3.4909070629060555,-4.831180261481865,-4.14554888174072,-7.07037907712052
909-131044-0013_1594-135914-0060_1926-147987-0006,-0.06602987926299934,-4.937152283213559,-11.465998910610079,-6.245085359917837
7447-91187-0050_118-47824-0040_4214-7146-0002,-0.8160660770330801,-8.307767123996104,-1.9782971409305141,-15.625276815384325
201-127786-0041_4214-7146-0052_40-222-0050,-3.7862393431828134,-0.7363720420416198,-9.628803549040438,-7.4968515843067784
1447-17506-0012_5514-19192-0006_887-123290-0004,-6.045521610124059,-3.31941148284237,-2.777414867356871,-7.976104943186644
2391-145015-0035_587-54108-0001_4088-158077-0011,0.7294557239133738,-6.970318345990226,-7.497572802373858,-7.838295299469964
1963-142393-0013_6147-34606-0032_8238-274553-0049,-2.979942204753685,-5.661646093665873,-3.080494894396712,-8.55114333847553
103-1240-0050_1926-147979-0016_2764-36619-0026,-2.5840231540895093,-9.58228950485239,-3.291090665296166,-5.320640900925204
8108-280354-0029_5703-47212-0003_4640-19189-0020,-10.217389044864994,-0.3462017263333777,-1.9288567124301839,-13.297956183563457
831-130739-0049_6064-56168-0013_730-358-0059,-4.875867173857662,-8.696007645903528,-1.6836096030756387,-5.167906680399536
2416-152139-0072_4813-248638-0021_1263-139804-0008,-4.070922747570381,-6.2759749165318155,-3.5359603446352312,-5.450934968331698
248-130644-0014_458-126305-0008_78-369-0020,-8.584385595514961,-0.7601494418288097,-3.3488992023497093,-9.326092610375689
5561-39621-0035_1963-142393-0043_3699-47246-0027,-5.759259737804383,-9.491743007390822,2.0543168097530566,-11.078717076305708
1069-133699-0015_7402-90848-0061_87-121553-0000,-9.034497020935884,-2.3930463719784574,-4.492452295000101,-4.399769320887705
5049-25947-0038_6437-66173-0009_1334-135589-0086,-5.245519525413563,-8.281488301968963,-1.2813300917518307,-5.735760591769519
6272-70191-0035_3699-175950-0000_248-130644-0005,-6.818907935376691,1.4422791424547077,-8.19338292962243,-8.84575497377375
4014-186179-0003_441-130108-0011_60-121082-0027,-5.308820962690641,-2.5727405060124395,-3.254985693104544,-9.948633628215266
163-122947-0043_5022-29405-0001_7794-295947-0001,-8.22523287305983,-7.225146054027202,1.0569709812096415,-7.538279840006914
8630-305213-0042_426-122821-0022_3259-158083-0029,-9.196151547480753,-7.439837467439888,1.8576599429321772,-8.025768165880114
89-219-0030_481-123720-0037_248-130644-0023,-5.860614947002856,-6.256527390366806,-1.9630731134081978,-5.644330924994523
4297-13006-0007_302-123523-0007_8465-246940-0031,-7.923489703261815,-5.864512782904376,-0.9547059826903557,-5.964136961236295
911-128684-0036_1040-133433-0026_6437-66173-0055,-2.723756901809693,-5.337583874599153,-4.394930788726245,-7.052386292333771
7794-295947-0014_5652-19215-0030_625-132118-0005,-6.879070919457675,-0.22287786916530394,-7.1815736279513285,-6.569080503365226
625-132118-0011_839-130898-0028_4680-16041-0020,-5.873506769693221,-6.464770766792269,-0.17340142614290538,-8.621123219964018
1363-135842-0023_298-126791-0023_7067-76047-0025,6.303133671276405,-10.474010404365849,-13.521299950271086,-11.63457216744277
887-123289-0031_625-132118-0036_19-227-0048,-8.73423865540861,0.7997307958688865,-5.5010941128878486,-8.86047691197518
1246-124548-0005_8580-287364-0039_4267-78186-0014,-5.754696441816822,0.6875183158284368,-7.004961337046871,-10.245356653180071
3699-175950-0020_412-126975-0048_332-128985-0005,-2.163943251436709,-5.732396730851887,-3.30760716877895,-10.096167128570082
89-219-0055_7511-102419-0005_911-130578-0018,-2.6850190703551164,-3.8790617381917243,-10.01747626077194,-3.97449368756278
5456-24741-0009_6454-93938-0034_87-121553-0023,-7.7416928704707,2.8514948372179423,-8.61136027074463,-11.053641296060643
6147-34605-0032_5463-39173-0051_1447-130550-0028,-5.961261848671409,-7.043908384555236,-5.4005798221659616,-1.6593574764239085
7312-92432-0019_254-127705-0028_3983-5371-0034,-3.0470400762587877,-6.35642363164897,-5.949584502296106,-4.174456846495252
4362-15663-0076_909-131044-0009_5678-43302-0037,-7.203810389147759,-3.7683134605256985,-1.4897203389452693,-8.348645945339586
4898-28461-0017_5750-100289-0069_4214-7146-0028,-3.9743638053700265,-4.457674482230176,-1.9482306102439761,-11.800894194893662
2514-149482-0028_3664-11714-0031_7078-271888-0066,-2.634574855107626,-2.650574346703771,-7.417923767262694,-7.904869922082875
4051-11218-0059_1723-141149-0088_6529-62554-0029,-9.433849944077563,-5.975968721844245,0.05687917050838358,-6.27216975329226
7264-92316-0010_200-124140-0028_6925-80680-0035,-3.020280290758825,-5.695298826574153,-4.3647559128002325,-6.328635292902858
289-121652-0032_4397-15678-0027_374-180298-0033,-9.538103723047051,0.04821309564439823,-8.068543450178566,-4.526570836624469
6078-54013-0011_200-126784-0029_2836-5354-0014,-1.8457904117283288,-2.603562421995586,-6.176214363139989,-12.183524382611758
1578-6379-0017_5688-41232-0068_6529-62556-0036,0.20080785067555018,-4.866673659224878,-5.625347279638538,-15.690006657732013
8123-275216-0001_4680-16026-0021_250-140277-0016,-11.448541740628324,-0.8968553356189323,-1.528180158416432,-10.662397576448262
426-122822-0030_3947-13260-0013_1088-134315-0040,-7.796753238979834,-8.10592669799717,0.7496510955566751,-6.592805698303063
5049-25947-0057_150-132655-0016_248-130652-0025,-5.008079933434951,-1.8025306408853747,-6.671960378515557,-6.367737149472914
248-130644-0007_3830-12531-0029_3436-172162-0013,-10.518935164584972,-3.259798525172777,-0.09822030801855404,-9.43945913184638
5463-39173-0038_200-124140-0014_403-126855-0014,-4.423244153304725,-5.725169208689168,-1.0481273368377426,-10.395565236772914
2843-152918-0022_1040-133433-0025_7148-59157-0000,-4.735831745476564,-3.9529600800864624,-1.7759708794720734,-11.747358507754273
6880-216547-0051_1069-133709-0013_8312-279790-0007,-4.750253942101788,-1.8165471970659723,-3.5273426151770066,-13.51614485007084
4088-158077-0020_5022-29405-0029_481-123719-0033,-0.1528242241126994,-5.910417989094119,-5.522649205662223,-10.452871877095632
441-128988-0008_2817-142380-0009_412-126975-0032,-1.7122182167063857,-1.9915977280156818,-7.911291821421049,-11.505686577215126
1355-39947-0034_8051-118101-0026_5463-39174-0015,-6.178989156076438,0.2710014577546236,-6.669814867032554,-8.872773819218853
1963-142776-0017_3857-182315-0001_446-123501-0047,-10.006695346668884,-0.8595589879420602,-3.490966692546112,-7.54992779317781
403-128339-0046_3486-166424-0018_6078-54013-0002,-1.6805267450836023,-6.095951669246805,-2.336297148349757,-15.553608955580977
2007-149877-0021_8324-286683-0003_6147-34607-0027,-6.2594819973578675,-0.014787687032066336,-6.1653541254922075,-8.903872634297576
7178-34644-0006_7226-86964-0030_5789-57158-0035,-5.796211423776143,-5.780000545229591,-0.8437125634811671,-8.387220002962696
4441-76263-0006_625-132118-0012_4362-15663-0019,-2.317915635451261,-8.03414075971801,-1.2416053906195168,-11.251216765500036
8051-119902-0020_39-121914-0028_2002-139469-0080,-2.5208049293598735,-3.0798690984844797,-6.676183424822173,-8.24024433239577
1992-141719-0049_4297-13009-0033_3982-182255-0013,-7.770213792197026,-2.84711699920625,-4.316237334917391,-4.895681235544317
27-123349-0032_2989-138028-0010_248-130697-0005,-1.486012510819525,-3.6429515511074473,-5.58229575618872,-11.86923379834397
446-123501-0049_3699-175950-0007_103-1240-0043,-7.0473943338883425,-1.3721345087289258,-6.970588740579249,-4.843227452032833
307-127535-0011_4340-15220-0086_3879-174923-0032,-3.501428133948491,-3.045258968602763,-5.166497760647513,-8.206343743957067
5163-18515-0008_6385-220959-0010_27-123349-0007,-6.806785487605087,-4.112326129753575,-8.852022773251647,-1.2747027034857403
7367-86737-0102_5163-39921-0002_5808-48608-0025,-8.736924895609302,-3.2702840007346987,-4.217912833073392,-3.976387609892349
4640-19188-0035_8098-275181-0021_5339-14133-0010,-12.109141633954867,-0.8763919812961949,-2.545762272920968,-8.184505036565891
1970-28415-0027_6019-3185-0077_1235-135883-0031,-3.8302792352852064,-1.5169653225733053,-5.320991026316674,-10.853246090261447
4640-19187-0010_7059-77900-0011_8063-274116-0007,-3.7210132543209906,-6.915043476616223,-2.443119982633683,-6.602892879289172
4137-11701-0047_3699-175950-0019_6181-216552-0098,-1.5527129569376632,-4.432837117998365,-8.049791954569374,-6.263919261251233
3607-29116-0021_2989-138035-0030_2836-5355-0008,-5.4068944982795735,-5.729646135657567,0.09610810714423973,-11.863149167536342
7148-7763-0008_322-124147-0076_1594-135914-0027,-0.6005498471918739,-2.7984919907848003,-9.158704220927854,-10.356929513949007
198-126831-0002_4297-13006-0031_730-359-0005,-2.572688671752873,-9.91461803637291,-1.4676621795505207,-8.010026072325534
1624-142933-0023_669-129061-0061_5022-29411-0024,-3.6691778049837454,-4.728311647665589,-2.219692266385155,-10.8641673605254
1363-135842-0040_2391-145015-0071_7113-86041-0018,8.497666005979811,-13.655820881147822,-15.382825911343534,-12.430735241542433
3879-174923-0063_2436-2481-0029_831-130739-0008,-3.5843127245159794,-3.367187246748639,-4.635108624797082,-8.354119061131481
78-369-0013_7226-86965-0028_1081-125237-0030,-3.2210537180489105,0.2721518948511057,-8.97268332887376,-12.886101753608191
3112-9555-0013_3947-13260-0017_7635-105409-0005,-4.303892863126243,-3.20561570151104,-3.990205643283419,-8.471095945398774
5322-7679-0030_5789-57158-0007_2092-145706-0017,-7.1690359365781084,-4.410743426200424,-1.8313586556132078,-6.774920406858266
8226-274369-0003_233-155990-0018_6836-76549-0030,-1.7150696225754167,-10.211817626153195,-1.087798613006044,-11.037401245784215
2911-7601-0006_460-172359-0080_8095-274345-0023,-2.269903797508252,-8.081934635893667,-1.8229307557859165,-9.420167427687
7635-105661-0035_587-41611-0006_1926-143879-0013,-5.873607229294229,-7.951767584834553,-1.93722663796809,-4.445781998440924
8975-270782-0071_6385-34669-0015_26-495-0061,-2.5119321190290558,-7.506336985848165,-2.6849448287024265,-7.747103141872116
4018-107312-0014_1455-134435-0036_730-358-0064,-3.2669370918699925,-7.151791170622708,-1.99736579629922,-8.138871393181534
3723-171631-0054_1898-145715-0004_163-122947-0082,-3.4625759364118536,-7.415545140062951,-1.7097495698394827,-8.139907301302705
3374-298025-0016_1578-140045-0022_6272-70191-0010,-3.6631991895189198,-2.202408585763688,-6.06180378613187,-8.623007620005056
3374-298025-0025_7278-91083-0019_3440-171009-0058,-5.184987061995097,-6.0321652264492345,-3.0430647672079756,-5.117680183919787
5789-57158-0036_6529-62554-0035_2893-139310-0031,0.23867210413026893,-5.5273653719124605,-4.689128281651675,-17.136689614114932
1578-140045-0016_4481-17498-0019_2136-5140-0016,-5.04742797055937,-5.335167658549845,-3.954119704342162,-4.835231245949395
19-227-0040_3486-166446-0024_4340-15220-0000,-9.837685043541796,-1.0771612283212737,-4.1558523845398865,-6.33196952075224
1578-6379-0012_4397-15668-0020_8088-284756-0058,-2.2606796114702297,-4.0901255360754645,-8.08166221876223,-5.617435974023279
1737-148989-0014_481-123720-0076_307-127540-0031,-12.793331305321445,-1.0265030707838905,-0.7866107861729521,-12.357398519824407
5514-19192-0015_4898-28461-0055_1970-28415-0029,-6.449074528075344,-2.1995847443213687,-2.0951496533391953,-12.360902757392132
3830-12530-0043_6064-56165-0019_887-123291-0016,-3.1537620110622515,-1.0507342885077404,-8.831094872651184,-8.799456162328138
8226-274371-0014_7367-86737-0053_7402-59171-0037,-8.057588966238116,-4.195404150368164,-1.8658091189583537,-6.161603045754896
2289-152254-0025_7367-86737-0044_7780-274562-0020,-4.035518977451989,-8.756075349809507,-0.43003769648096163,-8.55953304752939
26-495-0058_5022-29411-0009_3374-298032-0006,-8.273562005846596,1.2035130583028733,-6.139556010374889,-9.088779144790385
2416-152139-0006_19-227-0046_2691-156745-0035,-3.123543648151961,-3.7843544029859166,-6.051702721815422,-6.552784683062002
2289-152257-0005_2952-410-0052_125-121124-0018,-0.8337258779179171,-6.109289971666099,-6.066268591409159,-7.661377749067244
211-122442-0045_5163-18515-0046_4813-248641-0027,0.7444053311455455,-8.96733429953729,-5.046285225826973,-9.146677888146279
8324-286683-0001_4014-186183-0030_60-121082-0032,-1.952715363390605,-3.639424413332493,-7.503945043399919,-7.12727862651115
4088-158077-0032_8797-294123-0052_8838-298546-0013,-3.0482492331150777,-3.456910530560215,-3.510798186968781,-13.369911477323209
441-128988-0014_4160-11550-0027_3983-5331-0027,2.4235711849319186,-7.800265257247286,-7.22020149558864,-11.869526527085927
5104-33407-0046_426-122822-0031_78-369-0002,-4.905743437888908,-1.0122664584580923,-8.206506512884213,-6.642989030808253
1363-139304-0008_5163-18515-0014_3242-67153-0025,-6.2862000376619385,-3.7504534172805575,-2.7082482869946576,-7.033860893825691
2691-156745-0030_669-129061-0037_125-121342-0043,-3.882285181754245,-3.838280192954864,-8.051650673056734,-4.009593536544125
6529-62556-0047_460-172359-0010_8226-274369-0018,-4.424956952308599,-7.648887893742861,-0.6369356509323959,-8.447458910697277
2416-152139-0005_3982-178459-0064_4214-7146-0051,-1.400165035346606,-7.667062106819004,-2.4486575672414386,-11.1139219824973
5390-24512-0032_2817-142371-0027_1970-28415-0010,-5.9810467839904256,-1.5533949353987486,-4.655677174238314,-8.150042449008005
6818-76332-0046_233-155990-0041_3723-171115-0029,-3.919920901540326,-5.677627407718234,-1.821873563580696,-9.466831651413935
2384-152900-0056_1737-148989-0016_8098-278252-0014,-2.8243214968324972,-7.449538021224999,-3.3900207534909947,-6.3066557437176565
2952-408-0021_5808-54425-0028_201-127786-0079,-3.873339046416881,-7.781952447837059,-1.3285161912139523,-7.863066955878413
2836-5355-0025_254-12312-0005_426-122821-0028,-3.2926292322678337,-1.60910578162125,-8.419444516858752,-7.939593517532629
3664-178355-0015_8419-293469-0002_7302-86814-0007,-3.098081938546456,-6.9366773293308555,-1.5630768642613682,-10.048767194743329
2836-5355-0007_311-124404-0061_302-123523-0029,-5.267574304549736,-1.7236808276802253,-7.110128829212357,-5.963514513479746
403-128339-0034_6147-34606-0027_6000-86686-0001,-5.937430259770114,-7.18046442939554,-0.3765455821256818,-7.342768605084736
1334-135589-0002_6081-41997-0015_2910-131096-0007,-11.133794538721006,0.45330056407625396,-6.378821331093727,-5.589562926218896
1737-142397-0003_8770-295463-0017_7302-86814-0008,-7.214000901376293,-1.5744929002686265,-4.294779376351192,-7.351871076145206
311-124404-0054_289-121652-0017_887-123289-0014,-3.015523684705978,-7.078954993499453,-1.8394230736550965,-9.501452380972818
8063-274116-0012_7059-77897-0006_8425-292520-0001,-7.952524806142919,-4.379150404590364,-0.9862761786785117,-7.759160020508117
307-127535-0040_6181-216552-0040_6081-41998-0023,-1.2582259124532995,-4.105607536112109,-5.057711231296174,-12.20953491019518
4830-25904-0015_27-124992-0047_3879-174923-0041,-6.17126742404767,-0.34124641983894344,-6.183942796709849,-8.16239519382924
2691-156745-0014_6081-41998-0035_1116-137572-0011,-2.6968984480160705,-6.954343957693748,-6.0194153516457005,-4.14971734385549
4018-107338-0006_2764-36617-0012_118-47824-0053,-7.8294098517568775,-2.4523911882026845,-4.998443520691703,-4.844487621519653
4195-17507-0000_7278-104730-0012_8747-293952-0046,-4.2621307567973075,-4.594538443971553,-6.532224415813623,-3.808484555704887
8051-295385-0030_8770-295463-0019_8312-279791-0008,-5.6898451830783126,-3.690163784100374,-0.9297181231316283,-13.882010040139027
8609-262281-0017_8312-279790-0044_7780-274562-0064,-10.109571528912397,-3.2474924027818117,-3.782018168929464,-3.825735470750684
7505-258958-0035_3242-8112-0014_2817-142371-0004,-0.3745430013769604,-4.665476761648826,-5.317250663752096,-13.911219423011431
2910-131096-0033_6454-120342-0009_198-129977-0030,-4.215916013441731,-2.3749192016595058,-7.871897699008427,-5.533660058589236
7800-283493-0029_3242-8112-0024_8975-270782-0110,-0.4813818636134066,-4.628037163958486,-5.648607666173447,-12.775658581001414
5867-48852-0007_4397-15678-0023_8095-274346-0005,-7.036072151993263,-3.9685040232561035,-8.460013057095349,-1.260003835468257
4397-15666-0006_60-121082-0017_4813-248638-0052,-5.21408525847864,-5.317659087229442,-4.17313216107356,-4.4786672208401015
7178-34644-0065_1246-124548-0034_8747-293952-0005,-7.661025271509309,-5.082803734518471,-1.1221791583958391,-6.513657067836451
8465-246940-0024_4014-186175-0036_7059-88364-0027,-8.209107773720262,-7.319721343402725,2.6145494409762438,-11.441349779207508
730-358-0012_3879-173592-0039_3664-11714-0001,-4.760694051142659,-5.4769806157465295,-5.773401518212343,-3.3450093240346908
1743-142912-0033_696-92939-0008_226-131533-0032,-4.172795413475424,-1.9095722827661015,-6.6087999897276735,-7.310361414089009
2007-132570-0041_6385-220959-0034_3486-166446-0014,-6.626037818133521,-6.483926678498948,-1.2762758593475803,-5.762906309312048
2989-138035-0055_60-121082-0058_1502-122619-0042,-6.150337124374552,0.25690840991396036,-7.30013137768325,-8.437975091067294
7635-105661-0046_5163-18515-0016_8419-286667-0011,-1.444456544913736,-6.099001109637729,-3.7565516665153504,-10.644482563015396
78-369-0039_8468-286673-0027_19-198-0029,-9.263586159126366,-4.891861473959873,0.7566791100409548,-9.056541679193183
5678-43301-0014_3664-178355-0006_6209-34599-0012,-9.263461198106242,-4.840530775295741,-0.8292869914308564,-6.197538773146758
8465-246940-0018_1970-28415-0019_4214-7146-0011,-5.265542163497772,-4.398557231438885,-1.455230426880048,-10.108459841381968
27-124992-0063_4830-25898-0053_4214-7146-0032,-6.663135486569079,-5.820562032536821,0.22643344519991104,-9.701388235156397
200-124139-0003_8975-270782-0047_6209-34599-0017,-7.971170714349826,-0.16759352220829987,-5.687527808298926,-7.098846057629819
7859-102518-0011_8425-246962-0029_7264-92316-0045,-7.432680783295472,-3.132500418110422,-6.607943967305863,-2.9800185712245373
8465-246943-0008_5322-7678-0034_5163-39921-0005,0.2898135073659005,-7.803244655744144,-3.7773286064834544,-13.35576399733161
196-122150-0002_6000-86686-0008_4640-19188-0004,-0.029417246187672386,-8.078371086458503,-4.043399964182376,-10.148342871791147
6209-34601-0034_39-121916-0009_405-130894-0019,-7.159966859175051,-4.738701128172376,0.5939497343846343,-12.356839984972082
3830-12530-0044_3664-178366-0022_4160-11550-0004,-8.126905066436327,-1.90245271242028,-1.8364741052268652,-10.63388146180607
1034-121119-0094_1455-138263-0041_8226-274369-0040,-2.0990779279551415,-9.008082791906185,-0.8877347679441248,-12.08084146317159
458-126305-0002_1594-135914-0101_118-47824-0063,-3.4056052638750414,-5.6173072717550285,-6.220439816000447,-4.062834191387442
2843-152918-0105_2182-181183-0020_887-123289-0019,-2.180121279172416,-4.354881707977602,-6.5458135361707175,-6.774060869974036
6147-34605-0034_5339-14134-0006_3983-5331-0040,-4.33800254642111,-4.883336469982297,-1.366949992557355,-11.699565863587239
8797-294123-0095_3830-12530-0037_4137-11701-0035,-5.95644909496451,-7.877703756298615,0.7271982008653661,-8.663878880693781
7067-76047-0036_2836-5354-0033_118-124588-0010,-1.794082315331667,-3.233147351517145,-6.41311750731885,-9.803701061246379
5561-39621-0038_6181-216552-0027_2136-5143-0002,-5.476814328979012,-6.690563115802468,0.17345477996082886,-9.76816154576219
201-127786-0007_5652-19215-0022_458-126305-0038,-1.9813986135052812,-9.746107197506067,-2.348260519828683,-7.570293520202926
5652-19215-0012_233-155990-0007_6563-63821-0026,-6.460063759333656,-1.4333249935772405,-3.434496931315171,-10.206353422549856
1116-132847-0006_226-131533-0033_2289-152253-0004,-6.337146220157742,-7.836018892998946,-7.697500323922835,0.44089809162057725
4014-186176-0032_118-124588-0016_1898-145715-0031,-2.666761461982794,-3.4863652596658308,-5.436000882412301,-8.892407056051256
3235-28433-0010_1098-133695-0017_2391-145015-0047,-9.412833985524339,-5.89461391887673,-0.3274970177868857,-5.641935011751564
4813-248638-0040_6000-86686-0017_8609-283227-0064,2.175615024719199,-4.667395818971285,-12.545779353121185,-10.9847476345706
1183-128659-0019_3607-135982-0000_2092-145706-0042,-11.920612177714276,-3.415312223391367,0.8341984527478951,-10.688841863491469
446-123502-0028_7302-86815-0073_226-131533-0029,-2.0029482295513863,-4.290027770122748,-5.682565140038173,-8.270477916355132
1841-159771-0031_6064-56168-0006_5022-29405-0043,-6.75809710554859,-3.783542890696631,-1.2410979585606072,-9.625269927323028
3983-5371-0020_1963-142393-0003_2391-145015-0109,-5.931071927531743,-2.861015709937745,-2.04957019016269,-11.110264069447727
229-130880-0067_2910-131096-0009_8051-119902-0021,0.584018817835648,-5.7176387069859524,-7.1841713375390714,-9.754813478427966
3983-5371-0008_1116-132847-0019_2007-149877-0027,-2.1871637519353584,-8.857479933027006,-1.1639127971751506,-11.152931895613879
3830-12535-0015_4051-11217-0028_8770-295463-0022,-2.4349599247382328,-6.984788724568029,-3.036347202371857,-7.842842785281511
7190-90542-0054_2836-5355-0032_3607-135982-0043,-1.8717854070569944,-6.6298692189303186,-3.0755995046881774,-9.528841576023913
6925-80680-0001_196-122150-0035_669-129061-0049,-4.191965520622011,-2.7374443102490247,-3.6690517899737536,-10.976415538973415
3723-171115-0039_5390-30102-0027_8014-112602-0002,-3.9325202861493236,-8.203348767492107,-2.0527341709080065,-6.056051503196395
289-121665-0009_7800-283478-0028_5463-39174-0028,-9.355332370628147,-2.9731365532715586,-4.413095022462296,-3.839818704979223
6529-62556-0004_1069-133699-0020_426-122821-0030,-5.849929689446779,-1.3751566697764284,-4.300747924200328,-9.323177267736227
2416-152139-0060_1926-143879-0040_909-131045-0042,-1.8080671575539131,-4.6278495197657135,-6.685105378188975,-6.710101667339164
83-11691-0002_911-128684-0027_8630-305213-0027,-5.784536774600715,-5.459641272627904,-3.305929119165747,-4.771595124604545
6181-216552-0078_5163-39921-0046_3214-167606-0008,0.7407081164152451,-3.110508788421566,-12.719532409157107,-10.764775048943648
211-122442-0059_6818-76332-0055_1926-143879-0037,-3.002260621197152,-9.321619376981742,-2.074069150618534,-6.758561177635376
6454-107462-0004_5463-39174-0046_3486-166424-0051,-6.084700494183942,-8.257964205585091,-0.8573948535240041,-5.497661441293266
4051-11217-0001_7505-258964-0027_302-123504-0013,-3.538478674715036,-5.304385671792038,-2.4927460364814804,-9.337438927327543
460-172359-0024_909-131044-0003_7190-90543-0028,-4.680078007200295,-1.0899678773550538,-6.57895272275566,-8.254778307286337
3259-158083-0098_1455-138263-0044_6078-54013-0014,-4.014174029997023,-2.158353257377907,-3.5931321413786845,-13.61028054082164
7794-295955-0003_328-129766-0095_4640-19188-0009,-7.58526145060498,1.6468508239722348,-6.169872462676313,-11.721269136575355
198-126831-0024_6454-120342-0004_6476-96661-0002,-4.036213521435395,-6.4398943637215424,-0.42571510903089366,-11.950593353612447
7226-86964-0009_4160-11550-0030_7059-77897-0025,-3.2210485779127227,-4.817370002523207,-3.2416670453691903,-9.346977570938494
8095-274348-0005_403-128339-0020_2910-131096-0026,-3.5335259434031685,-4.268432497065868,-7.189895352140653,-4.485643684640307
2911-7601-0010_831-130746-0038_328-129766-0058,-5.446019343189131,-9.373771697698741,1.6723459445421756,-10.850207455438753
7511-102419-0038_587-54108-0036_5192-19397-0037,-1.694923261824905,-13.463994955353664,-2.317279743758634,-6.5755603467125745
307-127535-0044_5390-30102-0005_322-124147-0001,-8.472226876778556,-0.2917706963597275,-3.3570878819892886,-10.73891368219521
211-122442-0024_7635-105409-0049_5463-39173-0015,-6.272575709553211,-6.062518985541424,-1.1585676798369375,-6.660297413174555
2196-174172-0032_8063-274117-0002_7278-246956-0026,-5.681653403299183,-5.058051562466442,-2.5709894673328892,-6.353745265025779
2002-139469-0030_911-130578-0009_4481-17498-0021,-2.823250350177122,-5.325166218665521,-2.8894100127587357,-10.068897406265851
3947-13260-0007_1743-142912-0022_233-134440-0014,-5.379390475709542,-5.576890624924584,-2.617198880673359,-5.928881624055913
3440-171009-0031_200-126784-0018_2092-145706-0054,-1.842058658129172,-5.864475303890075,-5.278992688759521,-6.9298289875801515
163-121908-0004_8580-287364-0006_5049-25947-0015,-6.169219066600143,-6.468286116923552,0.6783572394394926,-10.639976568272171
2836-5354-0012_8580-287363-0000_5514-19192-0035,-3.622480153999118,-2.261080724503126,-9.480224757040416,-5.558539081512307
2384-152900-0000_4853-27670-0036_229-130880-0069,-7.586163284326414,-1.9169545091334768,-1.5626124813702902,-12.791461729475849
4088-158077-0085_831-130739-0020_3607-135982-0035,-7.173071851110569,-2.642001294452887,-1.6826867728045547,-10.369774529166694
1970-28415-0037_6078-54007-0020_4397-15666-0007,-9.859125575205844,-2.1044486516139607,-1.7403723257063144,-8.490299233836698
4481-17499-0046_587-54108-0004_2289-152258-0020,2.0639491893907804,-11.758782759541145,-6.380771845252569,-8.165526709041327
6064-56168-0021_1743-142913-0015_3983-5371-0005,-8.496079951481688,-5.307025299309446,-0.9276858529598369,-5.968944140539891
7113-86041-0088_125-121124-0010_1455-134435-0000,0.832193967074562,-4.753282457549678,-7.414195851801337,-12.657874970337382
125-121342-0048_4898-28461-0053_7113-86041-0094,-1.3483252613900065,-1.5770899400959262,-8.319442462131345,-13.249807361560556
5049-25947-0045_839-130898-0076_911-128684-0003,-0.9776587669774721,-5.028144892577631,-5.644111381175442,-9.188286444895962
5163-18515-0023_4853-27670-0035_625-132118-0017,-7.88007944438697,-5.110336211691033,-5.191138437739684,-1.9875047277788804
5778-12761-0046_6385-220959-0001_2436-2481-0007,-1.2102245231376354,-3.9182026175681095,-10.367432550886209,-6.549108526262678
211-122442-0008_6078-54007-0032_7780-274562-0071,-4.6945426957443415,-1.4721068105809025,-4.218720587415306,-12.307763009276169
6272-70191-0015_412-126975-0026_3486-166424-0043,-3.104082472213612,-1.7963968677912616,-5.400900098002062,-12.635247678442166
3879-174923-0015_8108-280354-0018_211-122442-0046,-3.746061399948073,-3.5956226434561467,-5.886898499581084,-6.391499253522808
7402-90848-0005_3723-171115-0015_7067-76048-0011,-8.780356618955148,-3.9851115050596175,-3.3210711567368243,-3.990973142498824
8108-280354-0007_887-123289-0007_831-130739-0053,1.4781423114175456,-7.691837793182566,-7.702755660095271,-8.549137414363429
1723-141149-0055_6064-300880-0023_1841-150351-0010,-6.544703226804317,0.774705256674872,-5.112289145286017,-13.335704697523907
5514-19193-0021_4137-11701-0015_3436-172171-0016,-8.68169993408232,-1.4586512310968003,-3.1345681162266628,-8.038904302784763
3723-171115-0024_3242-8112-0005_1502-122615-0009,-2.1128915195413316,-8.062057244005405,-6.605539745459874,-3.680264941748857
1235-135884-0031_8098-278278-0040_6529-62556-0005,-2.771576693704247,-7.622251435318277,-1.8412834132201565,-8.878105716951186
39-121914-0016_3982-182255-0007_911-128684-0075,-7.272690338278558,0.12293372593507955,-4.693930302475701,-10.665047883091452
3879-173592-0026_1069-133709-0004_1098-133695-0028,-1.3154836675171786,-7.943142874109059,-3.21885548681325,-8.839546596590072
248-130652-0012_6880-216547-0024_3699-175950-0010,-9.927839641790891,0.6987506820030869,-3.110222001127622,-14.093385812399488
1578-140049-0018_3240-131232-0010_2911-7601-0013,-3.77550990858607,-1.2921005358631497,-6.120577855014706,-10.63587502454961
1926-143879-0038_6415-100596-0010_201-122255-0042,-8.311837945655565,-6.599095789016038,-0.5230333722864324,-5.358489997629976
1502-122619-0068_1355-39947-0061_1246-124550-0028,-5.511046134305725,-2.011050638621538,-5.368745938002145,-6.979681594094574
2136-5147-0002_1246-124548-0008_4018-103416-0021,-6.696851805683304,-8.16852813523648,2.6009254335836567,-13.182824449146935
4853-29413-0022_1081-125237-0028_3857-180923-0028,-4.00229661208375,-3.591712747185994,-4.3519219451492415,-7.7722681136364375
